"Sphingomonas1"	"Pseudomonas1"	"Acetobacteraceae1"	"Pseudomonas2"	"Pseudomonas3"	"Massilia1"	"Massilia2"	"Sphingomonas2"	"Xanthomonas"	"Pseudomonas5"	"Duganella1"	"Microbacteriaceae2"	"Microbacteriaceae1"	"Geobacillus"	"Clavibacter"	"Pseudomonas6"	"Massilia3"	"Pedobacter1"	"Acetobacteraceae2"	"Anoxybacillus"	"Rhizobium1"	"Pseudaminobacter"	"Hyphomicrobium"	"Chryseobacterium1"	"Chryseobacterium2"	"Pedobacter2"	"Methylobacterium1"	"Microbacteriaceae3"	"Sphingomonas5"	"Aureimonas"	"Sphingomonadaceae"	"Polaromonas"	"Janthinobacterium"	"Acinetobacter"	"Neorhizobium"	"Pseudomonas13"	"Methylobacterium2"	"Rhodococcus"	"Escherichia"	"Chryseobacterium3"	"Flavobacterium"	"Hymenobacter1"	"Pedobacter3"	"Sphingomonas9"	"Pseudomonas24"	"Massilia5"	"Arthrobacter"	"Comamonas"	"Pseudomonas26"	"Brevundimonas"	"Hymenobacter3"	"Duganella2"	"Rhizobium3"	"Staphylococcus"	"Devosia"	"Pseudomonas30"	"Pedobacter4"	"Lactococcus"	"Enterococcus"	"Sanguibacter"	"Ramlibacter1"	"Pedobacter5"	"Hymenobacter4"	"Epilithonimonas"	"Ramlibacter2"	"Paenibacillus"	"Cloacibacterium"	"Pseudomonas37"	"Sphingomonas24"	"Methylobacterium4"
"82"	14333	148	0	14	158	185	9	985	0	0	2848	414	15	0	4	0	3	5	0	0	0	0	0	0	0	0	180	1	285	21	0	183	0	0	0	0	21	65	0	0	0	542	128	43	0	0	1	8	2	36	560	0	27	0	35	4	0	0	2	0	7	19	14	0	7	0	5	0	13	0
"83"	149	658	0	0	1088	60	625	0	0	43	11	2	0	0	0	0	156	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	2	0	15	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"84"	510	8	0	1	0	631	4	0	0	0	1	27	4	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"85"	52	13	0	0	422	57	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	29
"86"	619	62	0	0	0	1	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	23	0	30	10	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	17	0	5	10	0	0	0	2	0	0	0	0	0	0	0	34	0	0	0	3	0	0	3
"87"	832	5521	0	1	0	196	12	0	0	0	0	47	0	0	691	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	1	24	0	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	6
"88"	203	135	0	1	16	0	2	0	0	1655	0	32	38	0	0	5	0	0	0	0	0	0	7	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"89"	6	266	0	0	29	763	1	8	0	0	1	97	0	1	0	0	2	0	0	0	0	0	95	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2
"90"	4968	1748	0	0	6	4	390	32	0	0	275	95	1	0	23	0	2	0	0	0	0	0	0	3	19	0	292	2	16	111	5	20	0	0	453	1	84	211	0	0	0	0	6	28	0	11	0	0	22	2	0	0	69	0	14	0	50	1	0	0	7	0	0	327	0	0	0	16	0	0
"91"	8	6	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"92"	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5
"93"	2168	5119	0	0	400	953	117	0	0	0	40	10	46	0	0	0	356	0	0	0	0	0	11	0	0	0	0	0	0	2	0	6	0	0	0	33	0	0	6	0	0	0	2	68	0	7	0	0	91	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	0	3
"94"	5768	1412	0	1	292	250	214	10	461	2	17	33	89	0	0	0	99	0	0	0	0	0	0	3	0	0	0	4	8	0	0	14	0	0	0	28	0	13	0	4	0	0	6	60	0	11	0	0	20	2	4	0	0	0	1	4	6	0	0	0	0	6	5	0	0	0	0	23	0	0
"95"	3360	5318	0	0	14	87	67	54	0	0	8	12	9	0	0	0	1	1	0	0	0	0	0	0	0	0	27	2	44	0	23	5	0	0	1	1	3	13	0	0	0	1	1	73	0	1	0	0	33	0	28	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	39	6	0
"96"	3786	3418	0	1	223	0	93	29	0	8	0	131	14	0	0	0	19	0	0	0	0	0	0	0	0	0	6	2	9	16	5	7	0	0	0	18	0	18	0	0	0	0	6	39	1	4	0	2	21	0	0	0	5	0	1	0	0	2	0	0	1	0	0	9	0	0	0	26	0	1
"97"	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	8	0	0	0	0	10
"98"	12794	1678	0	5	17	51	70	1	0	37	80	155	389	0	53	0	0	1404	0	2	0	2077	0	0	10	0	0	206	0	5	1	2	0	0	0	1	2	0	0	0	0	0	0	39	0	2	0	7	13	2	0	0	78	0	0	0	5	0	0	2	0	0	0	0	7	7	2	23	0	0
"99"	7572	31	0	0	65	342	21	2	0	0	2	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10	41	3	0	0	0	0	0	0	0	1	0	0	0	3	12	0	0	1	1	2	0	16	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0
"100"	4339	217	0	0	72	1806	7	5	0	22	1	273	1996	0	0	0	3	0	0	1	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"101"	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2345	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
"102"	5695	403	0	18	171	72	1834	33	0	6	0	267	249	0	22	0	587	0	0	0	0	0	0	0	0	0	0	26	16	2	0	2	0	0	0	10	0	0	0	0	0	6	225	72	2	38	0	0	19	16	56	0	6	0	0	6	43	0	0	0	0	1	2	3	0	0	0	7	0	0
"103"	38	480	0	0	61	2	39	0	1	2	1	1	0	0	0	0	6	0	0	0	0	0	20	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	2	0	4	6	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
"104"	3739	4730	0	5	8	58	299	0	0	104	0	102	715	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	145	0	36	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	62	0	0
"105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	1
"106"	293	4	0	0	0	13	6	29	0	0	38	6	0	0	0	0	0	0	0	0	0	7072	91	0	0	0	0	3	3	0	0	1	0	0	0	0	0	0	37	0	0	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3
"107"	3618	5587	0	2319	960	19	343	2	0	1	18	338	426	0	27	545	252	0	0	0	0	0	0	588	53	1461	0	119	23	1	0	3	1	0	0	76	0	13	0	2	0	0	0	133	251	42	0	0	16	0	0	0	0	0	2	133	0	0	0	0	0	0	0	79	0	0	0	14	0	0
"108"	1315	48	0	5	461	571	3779	0	0	0	183	5	17	0	1975	0	10	0	0	0	0	0	0	0	0	0	0	2	15	26	0	1	0	0	0	0	0	0	3	0	0	0	0	11	0	15	59	2	1	0	0	148	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	7
"109"	1379	2590	0	2	16	78	1185	22	0	149	1	126	2019	0	51	0	3	32	0	0	0	0	0	2	1	0	0	656	1	3	0	16	0	0	277	1	1	21	1	98	0	0	14	25	0	26	0	0	46	1	3	0	5	0	3	0	99	0	10	450	0	0	1	21	0	0	0	10	3	0
"110"	0	1	0	0	0	0	0	0	0	0	0	535	654	0	4	0	0	0	1	0	0	0	12	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"111"	6855	23	0	1	0	7	112	1728	5	0	37	31	3	1	415	0	0	1	0	0	0	0	0	0	0	0	2	0	47	0	9	3	1	0	0	0	1	6	0	0	0	0	0	3	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
"112"	264	1729	0	0	3231	197	90	0	3	0	55	48	10	0	0	0	4	12	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	3	0	1	5	0	4	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	15
"113"	3491	94	0	1040	371	1	28	13	0	1402	7	102	424	0	49	1	10	13	0	2	0	0	0	1367	37	130	0	479	0	0	0	2	0	0	67	6	0	4	0	8	0	0	2	73	88	5	773	0	0	0	0	0	0	0	0	32	214	0	0	58	0	0	0	79	0	0	0	0	0	0
"114"	2	49	0	0	103	1	24	0	1	0	88	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
"115"	1	43	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
"116"	83	9	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	61	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	3
"117"	169	0	1	0	12	1	1	0	0	14	0	15	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	15	0	0	0	0
"118"	464	1141	0	0	7	112	143	1	0	0	1	2	1	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"119"	26	41	0	0	0	1	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
"120"	27	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"121"	11	8	0	0	1303	22	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	42	0	2	0	0	0	10	0	4	0	2	0	0	0	0	0	0	0	0	33	0	0	35
"122"	48	5197	0	0	8	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	31	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	3	0	0	3
"123"	6196	555	0	0	111	213	5	4	0	0	9	27	52	0	15	0	0	0	0	0	0	0	0	0	0	0	3	6	63	7	40	45	0	0	0	1	2	6	0	0	0	72	0	14	0	0	0	0	3	1	29	0	0	0	0	0	57	9	0	0	5	8	54	0	0	0	0	7	9	0
"124"	2868	771	0	0	2	1	39	0	0	0	0	7	297	0	3	0	174	0	0	0	0	0	0	0	0	0	318	21	31	10	1	107	0	0	0	0	0	0	0	0	2	0	0	28	0	0	0	1	10	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
"125"	248	115	0	0	0	6	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	52	0	4	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	28	2	1	0	0	22
"126"	330	39	0	0	12195	0	31	9	1	12	2	21	0	0	0	0	1	45	0	0	0	0	9	0	1	0	30	117	6	4	3	0	0	0	5	1	0	3	0	0	0	0	0	31	3	4	0	0	0	0	0	0	0	0	4	34	0	2	0	0	0	0	0	11	0	0	0	0	0	1
"127"	808	705	0	163	673	172	202	5	0	622	5	632	1071	0	44	0	3	0	0	0	0	0	0	0	9	0	0	0	22	0	0	1	0	0	0	31	0	0	0	0	0	0	0	15	23	17	0	0	9	2	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"128"	100	21	0	0	0	1	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	0	0	0	0	0	1679	0	0	0	0	0	0	0	0	0	0	0
"129"	1780	4446	0	1	1883	591	53	14	0	31	370	53	0	0	0	0	246	0	0	1	0	0	5	0	0	0	26	0	10	2	3	0	0	0	0	58	0	0	3	0	0	0	0	14	1	3	0	11	42	0	0	0	0	0	0	7	0	3	0	0	26	0	0	0	238	215	3	3	0	2
"130"	91	12464	0	3	1	0	20	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	53	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
"131"	1956	477	0	0	2	29	4675	29	0	0	60	386	1660	0	4	1	1	1	0	0	0	0	0	0	0	0	1	3	4	0	5	4	9	0	0	0	0	0	0	0	0	0	3	69	0	65	0	0	42	0	110	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0
"132"	561	122	0	11095	3	0	17	0	0	333	0	293	163	0	4	98	2	0	0	0	0	0	0	0	43	0	0	13	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	43	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	17	0	0	0	0	0	0
"133"	8035	228	4	0	97	27	3	2	0	0	20	43	2	0	8	0	23	948	0	0	0	0	0	0	0	0	13	0	19	21	41	13	0	0	0	3	0	29	0	0	0	55	0	8	0	0	0	0	2	1	317	0	0	0	0	0	0	0	40	0	0	0	0	0	5	0	0	7	0	0
"134"	9374	2	0	0	23	1641	1465	20	1	1	8	21	0	0	3	0	3	0	0	0	0	0	1	0	0	0	13	0	123	17	19	3	0	0	0	0	4	0	0	0	0	56	0	66	0	12	0	1	0	0	682	0	0	0	0	0	0	2	0	0	21	3	135	0	1	0	0	1	2	0
"135"	3564	3752	0	0	14	130	2735	111	0	13	25	45	12	0	1	0	1	418	0	0	0	0	0	0	0	0	24	0	1671	137	63	17	0	0	0	0	0	11	0	0	1	0	2	71	0	101	3	6	124	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	39	2	0
"136"	163	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	44	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	11	0	0	24
"137"	6712	1206	0	5	3	17	1013	44	0	71	9	270	1138	0	20	10	3	1	0	0	0	0	0	77	9	0	2	38	0	16	2	33	0	0	0	3	0	21	0	15	0	3	62	69	0	34	13	0	42	46	0	1	5	0	1	0	375	0	0	2	1	22	0	31	0	0	0	29	0	0
"138"	4832	4431	0	19	251	25	9	47	114	9	17	295	13	2	12	14	3	0	0	0	9	0	25	0	0	0	148	6	49	83	34	63	0	0	241	0	39	136	8	37	0	0	22	35	2	0	80	0	2	15	10	0	12	4	4	1	93	0	0	0	0	3	0	0	13	0	0	7	9	3
"139"	1142	0	1	0	39	36	1	0	0	36	1	2332	0	0	43	732	0	0	0	0	0	0	8	0	0	0	0	275	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	22	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"140"	39	1	0	0	1	15	0	0	0	1	0	0	0	0	0	0	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	5	0	0	0	0	0	0	89	107	3	0	0	6
"141"	586	9833	0	267	1	0	0	0	0	48	0	647	58	0	5	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"142"	1514	22	0	0	90	0	1	28	4	0	23	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	239	0	89	25	24	15	0	0	0	0	117	107	0	0	0	44	0	0	0	0	0	13	0	0	137	0	0	0	0	1	0	21	0	0	0	0	16	0	0	0	0	0	64	0
"143"	163	83	0	38	10	62	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	1
"144"	132	84	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3
"145"	1991	1241	0	2	10093	1	159	12	0	2	2	705	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	4	3	2	0	0	0	200	0	227	1	0	0	0	0	77	5	25	0	0	5	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"146"	10325	1259	0	0	0	503	0	49	0	0	77	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	17	0	0	1	0	58	0	0	0	0	3	1	0	0	0	27	0	59	0	0	0	0	25	2	44	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	2	26	0	1
"147"	569	9126	0	41	116	12	722	0	0	470	0	172	1805	0	8	327	5	0	1	0	0	0	0	0	62	0	0	38	0	6	5	42	0	0	0	35	0	0	0	1	0	0	0	32	3	111	0	0	94	0	0	0	0	0	16	1	28	0	0	0	0	0	0	0	0	0	0	11	0	0
"148"	2005	117	0	0	18	112	0	2	0	7	26	23	0	0	0	0	3	0	0	0	0	0	0	0	0	0	124	0	1	33	4	6	0	0	0	0	22	13	0	0	0	0	13	2	0	0	0	1	2	2	10	0	0	0	0	1	0	0	0	0	43	5	1	0	0	0	1	0	2	0
"149"	2196	661	0	0	143	1196	1	0	0	0	148	2	0	0	0	0	4	0	0	0	0	0	66	0	0	0	0	0	34	24	0	12	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	13	9	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	9	0	0	0	0	11
"150"	221	1240	0	9	1494	151	38	0	0	48	15	49	90	0	0	0	70	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	7	44	1	0	4	6	3	0	0	0	5	0	57	0	0	0	0	0	0	0	0	41	35	0	0	0	0
"151"	1746	10	0	0	0	992	73	9	0	0	6	8	0	0	1	0	36	0	0	0	1	339	68	8	0	2	3	0	8	6	0	17	0	0	0	0	0	6	2	0	0	6	0	8	0	0	0	0	0	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0
"152"	254	127	0	12602	63	1	135	0	0	178	0	196	646	0	5	32	4	1	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	32	17	5	0	0	0	0	0	0	0	0	12	0	0	0	151	0	0	0	0	0	0	0	0	0	0
"153"	101	62	0	0	165	0	0	5	0	0	0	0	0	0	4479	0	0	0	0	0	0	158	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
"154"	1659	156	0	11	35	0	5254	6	0	5581	5	1625	792	0	15	0	0	391	0	0	0	0	0	54	21	0	1	71	219	0	5	0	0	0	0	0	0	0	0	1	0	0	0	61	13	210	1	0	5	0	3	0	0	0	0	1	0	0	0	352	0	0	0	1	0	0	0	0	0	0
"155"	5713	2312	1	0	1870	1337	1800	0	0	0	208	29	0	0	0	0	55	1	0	0	0	0	13	0	0	0	0	1	0	5	0	0	0	0	0	35	0	0	0	0	0	0	0	48	0	28	0	0	38	0	12	0	0	2	0	1	0	9	0	0	5	0	0	0	0	0	0	11	0	1
"156"	16148	1118	0	83	26	205	3270	21	0	3	1	42	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	4	0	1	0	0	0	0	0	147	0	77	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	43	0	0
"157"	330	16685	0	1	2053	69	729	1	0	12	3	11	48	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	657	0	0	0	0	0	0	0	24	0	128	0	0	150	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	13	0	0
"158"	702	13101	0	614	475	12	1318	5	1	0	36	39	195	0	45	1	0	0	0	0	0	1	2	7	2	0	0	2057	0	0	2	0	0	0	5	109	0	0	0	0	0	0	0	41	39	130	0	0	137	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	9	0	0
"159"	5844	15055	6	1	20	18	23	14	0	0	5	15	2	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	1	2	0	2	0	5	0	52	0	0	0	9	0	126	0	0	0	3	71	0	12	0	0	0	0	0	0	0	0	1	0	9	183	0	0	0	7	43	0	2
"160"	1957	21405	0	0	0	95	79	3	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	113	0	11	0	0	114	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	42	0	0
"161"	8759	2226	0	0	472	1	222	1	0	0	3	1448	0	0	5	0	0	7511	0	0	0	0	38	0	0	0	0	0	0	3	0	0	0	0	974	29	0	85	0	0	1	0	0	51	0	5	0	0	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	18	0	1
"162"	440	3	1	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	19
"163"	6097	2222	0	1628	33	0	1205	1	0	472	13	81	566	0	26	213	0	0	0	0	0	0	5	6	4	0	0	304	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	104	6	68	0	1	34	0	0	0	0	0	0	4	24	0	0	8	0	0	0	0	0	0	0	21	0	0
"164"	15897	9591	0	1	0	1670	0	4	0	0	0	6	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
"165"	4711	5562	0	2	1	0	63	0	0	94	2	323	15	0	18	0	37	9288	0	0	0	0	0	0	0	0	7	182	6	3	0	0	0	0	309	0	0	0	0	75	0	0	0	101	0	5	0	0	5	17	0	0	32	0	1	0	19	0	0	0	0	0	0	0	0	0	0	4	0	0
"166"	26124	1331	0	19	206	649	29	183	0	8	21	89	11	0	1	0	25	0	0	0	0	0	0	0	2	8	79	0	106	14	1	39	0	0	0	14	3	31	0	28	0	293	25	83	0	0	0	1	22	12	32	0	1	0	1	0	0	0	0	0	19	33	1	4	0	0	0	53	27	0
