

This is RAxML version 7.7.6 released by Alexandros Stamatakis on August 29 2013.

With greatly appreciated code contributions by:
Andre Aberer (HITS)
Simon Berger (HITS)
Nick Pattengale (Sandia)
Wayne Pfeiffer (SDSC)
Akifumi S. Tanabe (NRIFS)


Alignment has 178 distinct alignment patterns

Proportion of gaps and completely undetermined characters in this alignment: 3.07%

RAxML rapid bootstrapping and subsequent ML search

Using 1 distinct models/data partitions with joint branch length optimization



Executing 1000 rapid bootstrap inferences and thereafter a thorough ML search 

All free model parameters will be estimated by RAxML
ML estimate of 25 per site rate categories

Likelihood of final tree will be evaluated and optimized under GAMMA

GAMMA Model parameters will be estimated up to an accuracy of 0.1000000000 Log Likelihood units

Partition: 0
Alignment Patterns: 178
Name: No Name Provided
DataType: DNA
Substitution Matrix: GTR




RAxML was called as follows:

raxmlHPC-PTHREADS-SSE3 -s node_reps_aln.filter.phy -n node_reps_aln.filter.out -m GTRCAT -f a -x 123 -N autoMRE -p 456 -T 2 



Time for BS model parameter optimization 3.507031
Bootstrap[223]: Time 9.401566 seconds, bootstrap likelihood -4383.720164, best rearrangement setting 6
Bootstrap[224]: Time 9.570210 seconds, bootstrap likelihood -4174.563251, best rearrangement setting 9
Bootstrap[225]: Time 12.376774 seconds, bootstrap likelihood -3793.140621, best rearrangement setting 13
Bootstrap[226]: Time 11.357643 seconds, bootstrap likelihood -4014.416141, best rearrangement setting 9
Bootstrap[227]: Time 11.622507 seconds, bootstrap likelihood -4487.958346, best rearrangement setting 11
Bootstrap[228]: Time 9.860281 seconds, bootstrap likelihood -4766.103537, best rearrangement setting 8
Bootstrap[229]: Time 11.712354 seconds, bootstrap likelihood -4969.305179, best rearrangement setting 12
Bootstrap[230]: Time 11.696800 seconds, bootstrap likelihood -4751.818806, best rearrangement setting 11
Bootstrap[231]: Time 11.419425 seconds, bootstrap likelihood -4805.510135, best rearrangement setting 7
Bootstrap[232]: Time 10.475983 seconds, bootstrap likelihood -4471.347168, best rearrangement setting 7
Bootstrap[233]: Time 10.729008 seconds, bootstrap likelihood -4367.281169, best rearrangement setting 10
Bootstrap[234]: Time 11.388508 seconds, bootstrap likelihood -3980.067687, best rearrangement setting 10
Bootstrap[235]: Time 12.001007 seconds, bootstrap likelihood -4469.206283, best rearrangement setting 14
Bootstrap[236]: Time 10.862785 seconds, bootstrap likelihood -4566.092610, best rearrangement setting 9
Bootstrap[237]: Time 11.231981 seconds, bootstrap likelihood -4278.664062, best rearrangement setting 10
Bootstrap[238]: Time 9.147508 seconds, bootstrap likelihood -4478.681771, best rearrangement setting 6
Bootstrap[239]: Time 9.377100 seconds, bootstrap likelihood -4361.185866, best rearrangement setting 13
Bootstrap[240]: Time 11.436805 seconds, bootstrap likelihood -4437.691991, best rearrangement setting 15
Bootstrap[241]: Time 10.179412 seconds, bootstrap likelihood -4655.562905, best rearrangement setting 7
Bootstrap[242]: Time 11.899382 seconds, bootstrap likelihood -3940.458094, best rearrangement setting 13
Bootstrap[243]: Time 11.294115 seconds, bootstrap likelihood -4312.307913, best rearrangement setting 11
Bootstrap[244]: Time 10.578396 seconds, bootstrap likelihood -4663.804923, best rearrangement setting 9
Bootstrap[245]: Time 9.839709 seconds, bootstrap likelihood -4712.515899, best rearrangement setting 6
Bootstrap[246]: Time 9.540308 seconds, bootstrap likelihood -4749.177767, best rearrangement setting 6
Bootstrap[247]: Time 11.470563 seconds, bootstrap likelihood -4582.373893, best rearrangement setting 15
Bootstrap[248]: Time 11.403059 seconds, bootstrap likelihood -4679.335029, best rearrangement setting 10
Bootstrap[249]: Time 11.271334 seconds, bootstrap likelihood -4253.227865, best rearrangement setting 9
Bootstrap[250]: Time 10.484168 seconds, bootstrap likelihood -4249.299689, best rearrangement setting 12
Bootstrap[251]: Time 9.413310 seconds, bootstrap likelihood -4646.952526, best rearrangement setting 14
Bootstrap[252]: Time 10.391018 seconds, bootstrap likelihood -4359.284098, best rearrangement setting 9
Bootstrap[253]: Time 9.977982 seconds, bootstrap likelihood -4303.355413, best rearrangement setting 8
Bootstrap[254]: Time 11.840905 seconds, bootstrap likelihood -3878.058231, best rearrangement setting 12
Bootstrap[255]: Time 11.255681 seconds, bootstrap likelihood -5077.653286, best rearrangement setting 15
Bootstrap[256]: Time 11.535866 seconds, bootstrap likelihood -4093.913746, best rearrangement setting 15
Bootstrap[257]: Time 11.606467 seconds, bootstrap likelihood -4843.500313, best rearrangement setting 10
Bootstrap[258]: Time 10.889559 seconds, bootstrap likelihood -4681.895595, best rearrangement setting 11
Bootstrap[259]: Time 11.213267 seconds, bootstrap likelihood -4523.701956, best rearrangement setting 11
Bootstrap[260]: Time 12.293065 seconds, bootstrap likelihood -4715.552307, best rearrangement setting 11
Bootstrap[261]: Time 10.500871 seconds, bootstrap likelihood -4050.319866, best rearrangement setting 11
Bootstrap[262]: Time 11.966578 seconds, bootstrap likelihood -4381.568981, best rearrangement setting 10
Bootstrap[263]: Time 11.447101 seconds, bootstrap likelihood -4558.945557, best rearrangement setting 12
Bootstrap[264]: Time 9.833025 seconds, bootstrap likelihood -4761.099307, best rearrangement setting 8
Bootstrap[265]: Time 11.851050 seconds, bootstrap likelihood -5101.794992, best rearrangement setting 8
Bootstrap[266]: Time 9.845744 seconds, bootstrap likelihood -3989.713953, best rearrangement setting 13
Bootstrap[267]: Time 10.485359 seconds, bootstrap likelihood -4731.415742, best rearrangement setting 7
Bootstrap[268]: Time 9.675988 seconds, bootstrap likelihood -4589.549088, best rearrangement setting 10
Bootstrap[269]: Time 11.234972 seconds, bootstrap likelihood -4591.664121, best rearrangement setting 15
Bootstrap[270]: Time 10.136518 seconds, bootstrap likelihood -4570.038630, best rearrangement setting 7
Bootstrap[271]: Time 8.557192 seconds, bootstrap likelihood -4671.251508, best rearrangement setting 6
Bootstrap[272]: Time 10.659227 seconds, bootstrap likelihood -4810.256588, best rearrangement setting 8
Bootstrap[273]: Time 10.389192 seconds, bootstrap likelihood -4478.357568, best rearrangement setting 9
Bootstrap[274]: Time 11.376756 seconds, bootstrap likelihood -4782.846322, best rearrangement setting 12
Bootstrap[275]: Time 12.573746 seconds, bootstrap likelihood -4538.249256, best rearrangement setting 11
Bootstrap[276]: Time 11.567444 seconds, bootstrap likelihood -4932.428895, best rearrangement setting 8
Bootstrap[277]: Time 11.266477 seconds, bootstrap likelihood -4641.094275, best rearrangement setting 15
Bootstrap[278]: Time 8.833206 seconds, bootstrap likelihood -4493.810924, best rearrangement setting 6
Bootstrap[279]: Time 12.184916 seconds, bootstrap likelihood -4142.408224, best rearrangement setting 11
Bootstrap[280]: Time 9.895007 seconds, bootstrap likelihood -4684.101729, best rearrangement setting 6
Bootstrap[281]: Time 10.404946 seconds, bootstrap likelihood -4929.247696, best rearrangement setting 8
Bootstrap[282]: Time 10.187325 seconds, bootstrap likelihood -4645.902222, best rearrangement setting 8
Bootstrap[283]: Time 9.495251 seconds, bootstrap likelihood -4103.173405, best rearrangement setting 5
Bootstrap[284]: Time 11.837554 seconds, bootstrap likelihood -4156.265871, best rearrangement setting 12
Bootstrap[285]: Time 11.620080 seconds, bootstrap likelihood -4316.963135, best rearrangement setting 11
Bootstrap[286]: Time 11.842677 seconds, bootstrap likelihood -4693.761558, best rearrangement setting 9
Bootstrap[287]: Time 9.235489 seconds, bootstrap likelihood -3990.022234, best rearrangement setting 9
Bootstrap[288]: Time 9.641665 seconds, bootstrap likelihood -4806.872582, best rearrangement setting 7
Bootstrap[289]: Time 9.217912 seconds, bootstrap likelihood -4451.567151, best rearrangement setting 6
Bootstrap[290]: Time 11.479832 seconds, bootstrap likelihood -4572.408191, best rearrangement setting 14
Bootstrap[291]: Time 11.570458 seconds, bootstrap likelihood -4425.295734, best rearrangement setting 12
Bootstrap[292]: Time 9.225409 seconds, bootstrap likelihood -4761.853054, best rearrangement setting 5
Bootstrap[293]: Time 9.934541 seconds, bootstrap likelihood -4724.034632, best rearrangement setting 14
Bootstrap[294]: Time 8.922421 seconds, bootstrap likelihood -4782.584288, best rearrangement setting 5
Bootstrap[295]: Time 10.944569 seconds, bootstrap likelihood -4747.123352, best rearrangement setting 12
Bootstrap[296]: Time 11.484868 seconds, bootstrap likelihood -4817.666436, best rearrangement setting 15
Bootstrap[297]: Time 9.766574 seconds, bootstrap likelihood -4593.848474, best rearrangement setting 5
Bootstrap[298]: Time 11.023731 seconds, bootstrap likelihood -4207.821271, best rearrangement setting 13
Bootstrap[299]: Time 11.430315 seconds, bootstrap likelihood -4559.221170, best rearrangement setting 13
Bootstrap[300]: Time 12.770557 seconds, bootstrap likelihood -4578.842737, best rearrangement setting 11
Bootstrap[301]: Time 12.058286 seconds, bootstrap likelihood -4528.147310, best rearrangement setting 15
Bootstrap[302]: Time 11.944593 seconds, bootstrap likelihood -4792.620245, best rearrangement setting 9
Bootstrap[303]: Time 10.278172 seconds, bootstrap likelihood -4290.970117, best rearrangement setting 12
Bootstrap[304]: Time 10.740033 seconds, bootstrap likelihood -4843.898906, best rearrangement setting 10
Bootstrap[305]: Time 9.609921 seconds, bootstrap likelihood -5206.632049, best rearrangement setting 6
Bootstrap[306]: Time 11.496355 seconds, bootstrap likelihood -4136.924964, best rearrangement setting 12
Bootstrap[307]: Time 10.701317 seconds, bootstrap likelihood -4673.871080, best rearrangement setting 8
Bootstrap[308]: Time 11.520513 seconds, bootstrap likelihood -5283.544183, best rearrangement setting 14
Bootstrap[309]: Time 11.144118 seconds, bootstrap likelihood -4799.338013, best rearrangement setting 7
Bootstrap[310]: Time 9.593328 seconds, bootstrap likelihood -4792.982740, best rearrangement setting 6
Bootstrap[311]: Time 10.761528 seconds, bootstrap likelihood -4778.616886, best rearrangement setting 15
Bootstrap[312]: Time 9.247313 seconds, bootstrap likelihood -4650.631399, best rearrangement setting 5
Bootstrap[313]: Time 11.433836 seconds, bootstrap likelihood -4178.393126, best rearrangement setting 14
Bootstrap[314]: Time 9.780362 seconds, bootstrap likelihood -4577.866166, best rearrangement setting 5
Bootstrap[315]: Time 12.194555 seconds, bootstrap likelihood -4689.830409, best rearrangement setting 15
Bootstrap[316]: Time 12.556250 seconds, bootstrap likelihood -4318.085434, best rearrangement setting 13
Bootstrap[317]: Time 11.986319 seconds, bootstrap likelihood -4408.892654, best rearrangement setting 15
Bootstrap[318]: Time 11.191374 seconds, bootstrap likelihood -4997.822229, best rearrangement setting 14
Bootstrap[319]: Time 10.605514 seconds, bootstrap likelihood -4598.339227, best rearrangement setting 13
Bootstrap[320]: Time 11.140549 seconds, bootstrap likelihood -4670.233757, best rearrangement setting 10
Bootstrap[321]: Time 10.933909 seconds, bootstrap likelihood -4345.479059, best rearrangement setting 13
Bootstrap[322]: Time 11.401423 seconds, bootstrap likelihood -4471.969304, best rearrangement setting 13
Bootstrap[323]: Time 12.107700 seconds, bootstrap likelihood -4758.811510, best rearrangement setting 11
Bootstrap[324]: Time 11.020849 seconds, bootstrap likelihood -4772.302868, best rearrangement setting 8
Bootstrap[325]: Time 9.990013 seconds, bootstrap likelihood -4300.794054, best rearrangement setting 7
Bootstrap[326]: Time 10.521400 seconds, bootstrap likelihood -3813.258357, best rearrangement setting 8
Bootstrap[327]: Time 14.105324 seconds, bootstrap likelihood -4925.544616, best rearrangement setting 15
Bootstrap[328]: Time 10.479388 seconds, bootstrap likelihood -4368.379432, best rearrangement setting 7
Bootstrap[329]: Time 10.823292 seconds, bootstrap likelihood -4721.031465, best rearrangement setting 8
Bootstrap[330]: Time 9.844178 seconds, bootstrap likelihood -4260.750788, best rearrangement setting 7
Bootstrap[331]: Time 12.025780 seconds, bootstrap likelihood -4561.685645, best rearrangement setting 14
Bootstrap[332]: Time 13.017567 seconds, bootstrap likelihood -4885.461562, best rearrangement setting 13
Bootstrap[333]: Time 11.450598 seconds, bootstrap likelihood -5043.603555, best rearrangement setting 11
Bootstrap[334]: Time 11.086116 seconds, bootstrap likelihood -4855.747428, best rearrangement setting 10
Bootstrap[335]: Time 11.051250 seconds, bootstrap likelihood -4540.219302, best rearrangement setting 12
Bootstrap[336]: Time 10.021044 seconds, bootstrap likelihood -4918.240361, best rearrangement setting 12
Bootstrap[337]: Time 9.242233 seconds, bootstrap likelihood -4810.736740, best rearrangement setting 7
Bootstrap[338]: Time 8.900663 seconds, bootstrap likelihood -4692.166571, best rearrangement setting 5
Bootstrap[339]: Time 10.737843 seconds, bootstrap likelihood -5264.577216, best rearrangement setting 12
Bootstrap[340]: Time 8.262053 seconds, bootstrap likelihood -4786.874348, best rearrangement setting 5
Bootstrap[341]: Time 11.040409 seconds, bootstrap likelihood -4585.945364, best rearrangement setting 13
Bootstrap[342]: Time 11.585188 seconds, bootstrap likelihood -4919.414495, best rearrangement setting 11
Bootstrap[343]: Time 12.580573 seconds, bootstrap likelihood -4550.249612, best rearrangement setting 11
Bootstrap[344]: Time 10.224416 seconds, bootstrap likelihood -4772.763521, best rearrangement setting 6
Bootstrap[345]: Time 10.132782 seconds, bootstrap likelihood -4927.189697, best rearrangement setting 7
Bootstrap[346]: Time 9.287333 seconds, bootstrap likelihood -3989.886053, best rearrangement setting 8
Bootstrap[347]: Time 11.418078 seconds, bootstrap likelihood -4559.602566, best rearrangement setting 7
Bootstrap[348]: Time 9.992222 seconds, bootstrap likelihood -4246.590442, best rearrangement setting 8
Bootstrap[349]: Time 13.120709 seconds, bootstrap likelihood -4592.680586, best rearrangement setting 12
Bootstrap[350]: Time 9.349850 seconds, bootstrap likelihood -4603.980558, best rearrangement setting 6
Bootstrap[351]: Time 11.085665 seconds, bootstrap likelihood -4573.004926, best rearrangement setting 14
Bootstrap[352]: Time 10.986182 seconds, bootstrap likelihood -5102.695770, best rearrangement setting 13
Bootstrap[353]: Time 10.413676 seconds, bootstrap likelihood -4297.344703, best rearrangement setting 15
Bootstrap[354]: Time 8.881726 seconds, bootstrap likelihood -3893.153539, best rearrangement setting 7
Bootstrap[355]: Time 11.244766 seconds, bootstrap likelihood -4335.521222, best rearrangement setting 14
Bootstrap[356]: Time 10.777319 seconds, bootstrap likelihood -4276.409301, best rearrangement setting 14
Bootstrap[357]: Time 12.831393 seconds, bootstrap likelihood -4476.274595, best rearrangement setting 11
Bootstrap[358]: Time 12.230707 seconds, bootstrap likelihood -4281.652352, best rearrangement setting 13
Bootstrap[359]: Time 12.462270 seconds, bootstrap likelihood -4396.379284, best rearrangement setting 15
Bootstrap[360]: Time 10.951360 seconds, bootstrap likelihood -4331.198808, best rearrangement setting 13
Bootstrap[361]: Time 9.449393 seconds, bootstrap likelihood -4464.680052, best rearrangement setting 5
Bootstrap[362]: Time 9.670790 seconds, bootstrap likelihood -5386.460071, best rearrangement setting 6
Bootstrap[363]: Time 9.388702 seconds, bootstrap likelihood -3974.863831, best rearrangement setting 6
Bootstrap[364]: Time 9.131062 seconds, bootstrap likelihood -4749.824426, best rearrangement setting 5
Bootstrap[365]: Time 10.730731 seconds, bootstrap likelihood -4713.261145, best rearrangement setting 7
Bootstrap[366]: Time 10.377761 seconds, bootstrap likelihood -4635.620034, best rearrangement setting 5
Bootstrap[367]: Time 10.871574 seconds, bootstrap likelihood -4526.965651, best rearrangement setting 11
Bootstrap[368]: Time 12.234950 seconds, bootstrap likelihood -4308.999962, best rearrangement setting 15
Bootstrap[369]: Time 12.177940 seconds, bootstrap likelihood -5243.007010, best rearrangement setting 12
Bootstrap[370]: Time 10.942981 seconds, bootstrap likelihood -4362.037533, best rearrangement setting 11
Bootstrap[371]: Time 12.455356 seconds, bootstrap likelihood -4874.460753, best rearrangement setting 13
Bootstrap[372]: Time 10.811648 seconds, bootstrap likelihood -4438.527340, best rearrangement setting 15
Bootstrap[373]: Time 12.470156 seconds, bootstrap likelihood -4626.331731, best rearrangement setting 12
Bootstrap[374]: Time 10.476731 seconds, bootstrap likelihood -4708.250828, best rearrangement setting 7
Bootstrap[375]: Time 10.236280 seconds, bootstrap likelihood -4526.013540, best rearrangement setting 15
Bootstrap[376]: Time 10.632229 seconds, bootstrap likelihood -4515.908251, best rearrangement setting 7
Bootstrap[377]: Time 10.983179 seconds, bootstrap likelihood -4469.231529, best rearrangement setting 15
Bootstrap[378]: Time 11.396632 seconds, bootstrap likelihood -4376.845607, best rearrangement setting 14
Bootstrap[379]: Time 11.203406 seconds, bootstrap likelihood -4337.128855, best rearrangement setting 15
Bootstrap[380]: Time 11.125717 seconds, bootstrap likelihood -4379.868044, best rearrangement setting 14
Bootstrap[381]: Time 11.020792 seconds, bootstrap likelihood -4462.408169, best rearrangement setting 15
Bootstrap[382]: Time 8.551471 seconds, bootstrap likelihood -4284.204315, best rearrangement setting 5
Bootstrap[383]: Time 9.639891 seconds, bootstrap likelihood -4024.948156, best rearrangement setting 6
Bootstrap[384]: Time 9.667318 seconds, bootstrap likelihood -3964.715616, best rearrangement setting 6
Bootstrap[385]: Time 9.788395 seconds, bootstrap likelihood -4416.315862, best rearrangement setting 6
Bootstrap[386]: Time 11.801067 seconds, bootstrap likelihood -4014.724489, best rearrangement setting 12
Bootstrap[387]: Time 13.628172 seconds, bootstrap likelihood -4564.141110, best rearrangement setting 11
Bootstrap[388]: Time 8.840533 seconds, bootstrap likelihood -4738.306330, best rearrangement setting 5
Bootstrap[389]: Time 9.237072 seconds, bootstrap likelihood -4487.567701, best rearrangement setting 7
Bootstrap[390]: Time 10.318623 seconds, bootstrap likelihood -4322.685582, best rearrangement setting 11
Bootstrap[391]: Time 9.440744 seconds, bootstrap likelihood -4725.955538, best rearrangement setting 5
Bootstrap[392]: Time 12.387795 seconds, bootstrap likelihood -4680.221292, best rearrangement setting 9
Bootstrap[393]: Time 10.089271 seconds, bootstrap likelihood -4469.599819, best rearrangement setting 8
Bootstrap[394]: Time 12.639024 seconds, bootstrap likelihood -4715.029270, best rearrangement setting 15
Bootstrap[395]: Time 11.029920 seconds, bootstrap likelihood -4647.243982, best rearrangement setting 9
Bootstrap[396]: Time 10.123093 seconds, bootstrap likelihood -4718.284509, best rearrangement setting 7
Bootstrap[397]: Time 9.680057 seconds, bootstrap likelihood -4067.568396, best rearrangement setting 7
Bootstrap[398]: Time 10.965995 seconds, bootstrap likelihood -4642.727159, best rearrangement setting 14
Bootstrap[399]: Time 10.724655 seconds, bootstrap likelihood -4650.002763, best rearrangement setting 14
Bootstrap[400]: Time 10.696792 seconds, bootstrap likelihood -4264.303534, best rearrangement setting 7
Bootstrap[401]: Time 10.016236 seconds, bootstrap likelihood -3863.680044, best rearrangement setting 11
Bootstrap[402]: Time 10.240401 seconds, bootstrap likelihood -3896.863308, best rearrangement setting 8
Bootstrap[403]: Time 11.019193 seconds, bootstrap likelihood -4227.881931, best rearrangement setting 14
Bootstrap[404]: Time 11.339073 seconds, bootstrap likelihood -4465.224743, best rearrangement setting 8
Bootstrap[405]: Time 8.676577 seconds, bootstrap likelihood -4687.583123, best rearrangement setting 5
Bootstrap[406]: Time 10.496250 seconds, bootstrap likelihood -4503.470461, best rearrangement setting 8
Bootstrap[407]: Time 8.884332 seconds, bootstrap likelihood -4729.332788, best rearrangement setting 5
Bootstrap[408]: Time 11.952578 seconds, bootstrap likelihood -4927.177836, best rearrangement setting 15
Bootstrap[409]: Time 12.466334 seconds, bootstrap likelihood -4710.782658, best rearrangement setting 13
Bootstrap[410]: Time 11.538544 seconds, bootstrap likelihood -4239.916895, best rearrangement setting 14
Bootstrap[411]: Time 9.140733 seconds, bootstrap likelihood -4622.797551, best rearrangement setting 6
Bootstrap[412]: Time 10.781618 seconds, bootstrap likelihood -4064.332988, best rearrangement setting 12
Bootstrap[413]: Time 12.280502 seconds, bootstrap likelihood -4906.845394, best rearrangement setting 9
Bootstrap[414]: Time 10.543960 seconds, bootstrap likelihood -4193.604449, best rearrangement setting 9
Bootstrap[415]: Time 10.822859 seconds, bootstrap likelihood -4134.278414, best rearrangement setting 14
Bootstrap[416]: Time 10.802324 seconds, bootstrap likelihood -4345.838264, best rearrangement setting 9
Bootstrap[417]: Time 10.611157 seconds, bootstrap likelihood -4314.918387, best rearrangement setting 15
Bootstrap[418]: Time 12.540060 seconds, bootstrap likelihood -4442.185276, best rearrangement setting 14
Bootstrap[419]: Time 10.503739 seconds, bootstrap likelihood -4337.829496, best rearrangement setting 13
Bootstrap[420]: Time 10.111885 seconds, bootstrap likelihood -4445.764507, best rearrangement setting 10
Bootstrap[421]: Time 10.495911 seconds, bootstrap likelihood -5392.994493, best rearrangement setting 7
Bootstrap[422]: Time 10.753443 seconds, bootstrap likelihood -4641.272821, best rearrangement setting 5
Bootstrap[423]: Time 10.040513 seconds, bootstrap likelihood -4551.224124, best rearrangement setting 14
Bootstrap[424]: Time 10.737504 seconds, bootstrap likelihood -4616.686762, best rearrangement setting 14
Bootstrap[425]: Time 10.243923 seconds, bootstrap likelihood -4628.552859, best rearrangement setting 10
Bootstrap[426]: Time 11.340487 seconds, bootstrap likelihood -4250.562309, best rearrangement setting 12
Bootstrap[427]: Time 11.269847 seconds, bootstrap likelihood -4138.907242, best rearrangement setting 14
Bootstrap[428]: Time 10.430480 seconds, bootstrap likelihood -3165.711181, best rearrangement setting 8
Bootstrap[429]: Time 9.640839 seconds, bootstrap likelihood -4428.415167, best rearrangement setting 6
Bootstrap[430]: Time 10.236352 seconds, bootstrap likelihood -4570.468913, best rearrangement setting 7
Bootstrap[431]: Time 11.309702 seconds, bootstrap likelihood -4242.514785, best rearrangement setting 11
Bootstrap[432]: Time 12.463198 seconds, bootstrap likelihood -4534.430616, best rearrangement setting 9
Bootstrap[433]: Time 10.591648 seconds, bootstrap likelihood -4547.263900, best rearrangement setting 8
Bootstrap[434]: Time 12.946504 seconds, bootstrap likelihood -5006.230946, best rearrangement setting 12
Bootstrap[435]: Time 11.268973 seconds, bootstrap likelihood -4397.839272, best rearrangement setting 8
Bootstrap[436]: Time 9.628541 seconds, bootstrap likelihood -4469.493484, best rearrangement setting 6
Bootstrap[437]: Time 10.265232 seconds, bootstrap likelihood -4708.565226, best rearrangement setting 10
Bootstrap[438]: Time 10.946927 seconds, bootstrap likelihood -4305.555694, best rearrangement setting 10
Bootstrap[439]: Time 11.851255 seconds, bootstrap likelihood -4995.077806, best rearrangement setting 10
Bootstrap[440]: Time 8.974462 seconds, bootstrap likelihood -4715.811491, best rearrangement setting 6
Bootstrap[441]: Time 10.736873 seconds, bootstrap likelihood -4380.300875, best rearrangement setting 10
Bootstrap[442]: Time 8.947188 seconds, bootstrap likelihood -4702.689479, best rearrangement setting 5
Bootstrap[443]: Time 10.600806 seconds, bootstrap likelihood -4786.663443, best rearrangement setting 10
Bootstrap[444]: Time 9.653669 seconds, bootstrap likelihood -4777.023747, best rearrangement setting 6
Bootstrap[445]: Time 11.753439 seconds, bootstrap likelihood -4544.993677, best rearrangement setting 12
Bootstrap[446]: Time 8.290790 seconds, bootstrap likelihood -4639.132850, best rearrangement setting 5
Bootstrap[447]: Time 11.492983 seconds, bootstrap likelihood -4729.244075, best rearrangement setting 14
Bootstrap[448]: Time 12.025629 seconds, bootstrap likelihood -4752.964483, best rearrangement setting 12
Bootstrap[449]: Time 13.027332 seconds, bootstrap likelihood -4078.812400, best rearrangement setting 10
Bootstrap[450]: Time 9.719486 seconds, bootstrap likelihood -4356.493617, best rearrangement setting 6
Bootstrap[451]: Time 11.521136 seconds, bootstrap likelihood -4056.004683, best rearrangement setting 14
Bootstrap[452]: Time 10.708644 seconds, bootstrap likelihood -4736.059026, best rearrangement setting 8
Bootstrap[453]: Time 10.556981 seconds, bootstrap likelihood -4591.626569, best rearrangement setting 8
Bootstrap[454]: Time 9.611589 seconds, bootstrap likelihood -4705.123081, best rearrangement setting 5
Bootstrap[455]: Time 9.661700 seconds, bootstrap likelihood -4376.141907, best rearrangement setting 7
Bootstrap[456]: Time 11.848259 seconds, bootstrap likelihood -4931.056848, best rearrangement setting 12
Bootstrap[457]: Time 11.475439 seconds, bootstrap likelihood -4815.190230, best rearrangement setting 15
Bootstrap[458]: Time 10.593883 seconds, bootstrap likelihood -4381.844757, best rearrangement setting 12
Bootstrap[459]: Time 10.911255 seconds, bootstrap likelihood -4756.646893, best rearrangement setting 10
Bootstrap[460]: Time 10.094757 seconds, bootstrap likelihood -4182.769435, best rearrangement setting 6
Bootstrap[461]: Time 11.379823 seconds, bootstrap likelihood -4505.213436, best rearrangement setting 15
Bootstrap[462]: Time 12.150047 seconds, bootstrap likelihood -4761.885867, best rearrangement setting 14
Bootstrap[463]: Time 10.909616 seconds, bootstrap likelihood -5050.840581, best rearrangement setting 9
Bootstrap[464]: Time 8.293150 seconds, bootstrap likelihood -4643.168739, best rearrangement setting 9
Bootstrap[465]: Time 10.942052 seconds, bootstrap likelihood -5071.451053, best rearrangement setting 8
Bootstrap[466]: Time 11.268922 seconds, bootstrap likelihood -4544.882443, best rearrangement setting 13
Bootstrap[467]: Time 11.382938 seconds, bootstrap likelihood -4654.766420, best rearrangement setting 15
Bootstrap[468]: Time 10.251820 seconds, bootstrap likelihood -4876.169882, best rearrangement setting 6
Bootstrap[469]: Time 11.175543 seconds, bootstrap likelihood -4965.592514, best rearrangement setting 10
Bootstrap[470]: Time 10.856989 seconds, bootstrap likelihood -3788.992680, best rearrangement setting 13
Bootstrap[471]: Time 11.152554 seconds, bootstrap likelihood -4998.167382, best rearrangement setting 14
Bootstrap[472]: Time 9.533431 seconds, bootstrap likelihood -4468.361964, best rearrangement setting 7
Bootstrap[473]: Time 9.841679 seconds, bootstrap likelihood -4946.618028, best rearrangement setting 7
Bootstrap[474]: Time 11.275612 seconds, bootstrap likelihood -4318.596780, best rearrangement setting 9
Bootstrap[475]: Time 9.409236 seconds, bootstrap likelihood -3944.730504, best rearrangement setting 7
Bootstrap[476]: Time 12.581308 seconds, bootstrap likelihood -4440.889723, best rearrangement setting 10
Bootstrap[477]: Time 12.110898 seconds, bootstrap likelihood -4606.644348, best rearrangement setting 12
Bootstrap[478]: Time 11.586882 seconds, bootstrap likelihood -4710.115855, best rearrangement setting 12
Bootstrap[479]: Time 12.129920 seconds, bootstrap likelihood -4545.935127, best rearrangement setting 13
Bootstrap[480]: Time 11.486483 seconds, bootstrap likelihood -4094.340794, best rearrangement setting 11
Bootstrap[481]: Time 11.307603 seconds, bootstrap likelihood -4441.631519, best rearrangement setting 14
Bootstrap[482]: Time 8.375332 seconds, bootstrap likelihood -4171.771590, best rearrangement setting 5
Bootstrap[483]: Time 9.655850 seconds, bootstrap likelihood -4484.022047, best rearrangement setting 6
Bootstrap[484]: Time 12.033600 seconds, bootstrap likelihood -4780.945905, best rearrangement setting 14
Bootstrap[485]: Time 9.142560 seconds, bootstrap likelihood -4478.450424, best rearrangement setting 5
Bootstrap[486]: Time 11.370436 seconds, bootstrap likelihood -4411.462753, best rearrangement setting 14
Bootstrap[487]: Time 10.934613 seconds, bootstrap likelihood -4826.359245, best rearrangement setting 8
Bootstrap[488]: Time 11.582225 seconds, bootstrap likelihood -4481.132947, best rearrangement setting 11
Bootstrap[489]: Time 11.647873 seconds, bootstrap likelihood -4323.400581, best rearrangement setting 9
Bootstrap[490]: Time 11.456317 seconds, bootstrap likelihood -4707.542451, best rearrangement setting 12
Bootstrap[491]: Time 13.030009 seconds, bootstrap likelihood -4325.221969, best rearrangement setting 15
Bootstrap[492]: Time 10.711540 seconds, bootstrap likelihood -4941.227507, best rearrangement setting 8
Bootstrap[493]: Time 11.038184 seconds, bootstrap likelihood -4825.301192, best rearrangement setting 9
Bootstrap[494]: Time 11.667424 seconds, bootstrap likelihood -4858.475049, best rearrangement setting 15
Bootstrap[495]: Time 10.019779 seconds, bootstrap likelihood -4335.776460, best rearrangement setting 14
Bootstrap[496]: Time 9.746242 seconds, bootstrap likelihood -4177.732256, best rearrangement setting 6
Bootstrap[497]: Time 9.625767 seconds, bootstrap likelihood -4617.652966, best rearrangement setting 8
